date,store_nbr,unit_sales,predicted_sales
2017-06-18,28,21306.024,20268.65
2017-06-18,29,15735.136,15666.176
2017-06-18,30,5569.451,5046.9
2017-06-18,31,14926.034,14285.76
2017-06-18,32,4565.011,3962.8538
2017-06-18,33,10735.811,9288.139
2017-06-18,34,11134.409,9826.59
2017-06-18,35,5929.0109999999995,4854.0464
2017-06-18,36,12723.65,10501.69
2017-06-18,37,11498.037,11251.586
2017-06-18,38,26622.468000000004,14736.295
2017-06-18,39,15825.728,16512.943
2017-06-18,40,13527.836,12630.788
2017-06-18,41,16828.74,15869.973
2017-06-18,42,14773.43,15260.511
2017-06-18,43,17828.694,14978.809
2017-06-18,44,51373.847,60583.996
2017-06-18,45,49924.744999999995,57518.44
2017-06-18,46,39390.154,45404.793
2017-06-18,47,45693.095,51906.39
2017-06-18,48,33376.659,37408.957
2017-06-18,49,36564.542,44717.97
2017-06-18,50,26467.214,25525.29
2017-06-18,51,23740.481,27533.955
2017-06-18,52,23208.293999999998,23499.797
2017-06-18,53,14661.302,14175.511
2017-06-18,54,16659.339999999997,10393.242
2017-06-19,1,11883.072,10083.073
2017-06-19,2,13723.023,12134.864
2017-06-19,3,34094.26,30336.26
2017-06-19,4,12162.3,10073.929
2017-06-19,5,9601.507,8203.24
2017-06-19,6,18000.279,14652.499
2017-06-19,7,23491.295,20695.55
2017-06-19,8,20761.343,17748.8
2017-06-19,9,16316.064,14040.532
2017-06-19,10,5732.183,4938.953
2017-06-19,11,19412.577,14828.707
2017-06-19,12,7825.2789999999995,6687.703
2017-06-19,13,6855.321,5079.8906
2017-06-19,14,7960.876,6382.6333
2017-06-19,15,7828.669,7178.0923
2017-06-19,16,6448.559,4881.7627
2017-06-19,17,14182.127999999999,11505.606
2017-06-19,18,12029.941,8587.613
2017-06-19,19,8940.976,6960.533
2017-06-19,20,13126.611,9785.536
2017-06-19,21,12762.882,9352.934
2017-06-19,22,6462.028,5009.8296
2017-06-19,23,8517.131,6809.849
2017-06-19,24,17257.651,14758.372
2017-06-19,25,5967.206999999999,4539.416
2017-06-19,26,5303.253000000001,3598.7222
2017-06-19,27,17144.89,13175.117
2017-06-19,28,13822.623,11251.626
2017-06-19,29,12331.682999999999,9542.548
2017-06-19,30,6049.293,4426.98
2017-06-19,31,12439.421999999999,9970.326
2017-06-19,32,3835.269,3374.2139
2017-06-19,33,9076.588,7320.776
2017-06-19,34,10373.05,8777.494
2017-06-19,35,4959.753,4409.9375
2017-06-19,36,10037.306,8568.123
2017-06-19,37,14055.801,11847.559
2017-06-19,38,10143.974,9084.976
2017-06-19,39,15775.212000000001,12304.0
2017-06-19,40,15994.436,12314.068
2017-06-19,41,13592.600999999999,10352.895
2017-06-19,42,11903.863,10060.529
2017-06-19,43,13618.288,10767.879
2017-06-19,44,41359.739,32561.377
2017-06-19,45,35595.807,33284.97
2017-06-19,46,27839.984,22292.932
2017-06-19,47,32868.423,29289.281
2017-06-19,48,20496.354,16851.05
2017-06-19,49,35252.155,31443.984
2017-06-19,50,17446.962,15825.703
2017-06-19,51,21949.063,18762.467
2017-06-19,52,16061.441,15204.383
2017-06-19,53,10330.796,8909.84
2017-06-19,54,7988.753,6806.9033
2017-06-20,1,13884.283,10000.256
2017-06-20,2,14600.863,11883.698
2017-06-20,3,32375.724000000002,28084.518
2017-06-20,4,11261.662,9677.905
2017-06-20,5,9355.985,7779.019
2017-06-20,6,15674.248,13415.426
2017-06-20,7,19906.257,18458.213
2017-06-20,8,19572.877,16478.385
2017-06-20,9,17896.488,14622.208
2017-06-20,10,6418.8,4964.357
2017-06-20,11,17983.733,15173.895
2017-06-20,12,7685.633,6234.6567
2017-06-20,13,5891.357,5012.7246
2017-06-20,14,7930.68,6119.0127
2017-06-20,15,10173.518,7478.3467
2017-06-20,16,6556.549,4825.757
2017-06-20,17,15518.725,12167.153
2017-06-20,18,12312.109,10620.544
2017-06-20,19,8607.061,6989.9897
2017-06-20,20,11625.509,9867.299
2017-06-20,21,11745.317,9376.728
2017-06-20,22,5614.663,4659.5806
2017-06-20,23,8296.594,6904.676
2017-06-20,24,18152.015,15755.095
2017-06-20,25,5488.804,4376.1846
2017-06-20,26,3685.89,3371.265
2017-06-20,27,13493.978,11411.689
2017-06-20,28,16313.842999999999,12627.133
2017-06-20,29,13559.55,10986.607
2017-06-20,30,7839.175,5149.1064
2017-06-20,31,14920.119,11171.936
2017-06-20,32,3498.402,3124.2622
2017-06-20,33,12569.814,7987.538
2017-06-20,34,9919.903,8523.957
2017-06-20,35,5384.232,4113.965
2017-06-20,36,13710.471,10305.095
2017-06-20,37,12809.926,11076.003
2017-06-20,38,10185.78,8357.949
2017-06-20,39,16026.859,12459.254
2017-06-20,40,15256.449,13019.339
2017-06-20,41,13961.051,9430.082
2017-06-20,42,10653.884,9113.181
2017-06-20,43,14608.562,11166.167
2017-06-20,44,37389.353,30563.14
2017-06-20,45,35996.987,28248.762
2017-06-20,46,26665.944,20959.662
2017-06-20,47,43309.178,26803.537
2017-06-20,48,19520.098,15204.676
2017-06-20,49,29729.068,26746.613
2017-06-20,50,17189.625,14331.005
2017-06-20,51,18759.089,16990.676
2017-06-20,52,15982.401,14693.705
2017-06-20,53,9525.141,8078.0596
2017-06-20,54,8091.864,6464.19
2017-06-21,1,13667.06,12124.177
2017-06-21,2,14605.554,13361.785
2017-06-21,3,36973.933,34427.023
2017-06-21,4,13140.494999999999,11283.12
2017-06-21,5,9619.535,8372.529
2017-06-21,6,17831.298,15063.895
2017-06-21,7,24677.625,22229.488
2017-06-21,8,23143.623,21302.555
2017-06-21,9,13636.421,12258.021
2017-06-21,10,4936.314,4362.8228
2017-06-21,11,15640.316,13628.948
2017-06-21,12,7653.538,6156.4233
2017-06-21,13,5611.266,4491.4507
2017-06-21,14,5997.8,5632.0356
2017-06-21,15,7228.506,6742.9614
2017-06-21,16,4268.494,3960.7646
2017-06-21,17,11802.003,10008.364
2017-06-21,18,8844.531,7322.221
2017-06-21,19,7405.679,6676.027
2017-06-21,20,10709.539,9016.264
2017-06-21,21,9768.715,7763.508
2017-06-21,22,5091.907999999999,4365.531
2017-06-21,23,8647.16,7238.527
2017-06-21,24,20973.49,18979.72
2017-06-21,25,7705.1,5552.7856
2017-06-21,26,4695.469,3856.412
2017-06-21,27,15439.67,13582.274
2017-06-21,28,10840.014,9119.005
2017-06-21,29,9192.829,8463.452
2017-06-21,30,5099.397,4359.6953
2017-06-21,31,10272.471,8750.725
2017-06-21,32,3400.0519999999997,2896.7793
2017-06-21,33,7865.288,6364.437
2017-06-21,34,8924.647,7807.7197
2017-06-21,35,3229.432,3145.8083
2017-06-21,36,9106.896999999999,7864.219
2017-06-21,37,15835.717,13645.694
2017-06-21,38,14571.56,11063.009
2017-06-21,39,13932.617,10035.273
2017-06-21,40,13224.873,10948.306
2017-06-21,41,11496.774,11332.7
2017-06-21,42,13905.307,11358.375
2017-06-21,43,11063.384,9448.282
2017-06-21,44,41855.622,38482.004
2017-06-21,45,36475.188,32461.709
2017-06-21,46,27023.936,21837.078
2017-06-21,47,29884.071,30474.941
2017-06-21,48,18420.963,15741.281
2017-06-21,49,36996.579,33376.383
2017-06-21,50,17992.855,15222.981
2017-06-21,51,24812.254,23195.63
2017-06-21,52,20891.014,18012.51
2017-06-21,53,12189.246,10603.878
2017-06-21,54,6040.543,5277.5913
2017-06-22,1,10040.635,9084.498
2017-06-22,2,12199.61,10777.595
2017-06-22,3,27117.84,24986.018
2017-06-22,4,8086.228,8302.697
2017-06-22,5,9806.625,7129.6226
2017-06-22,6,13617.518,11856.036
2017-06-22,7,18101.791,16190.569
2017-06-22,8,16130.839,15143.862
2017-06-22,9,13657.227,11869.76
2017-06-22,10,5129.307,4128.902
2017-06-22,11,14580.048,12889.034
2017-06-22,12,6536.858,5799.603
2017-06-22,13,6868.815,4217.8584
2017-06-22,14,6796.9710000000005,5581.872
2017-06-22,15,7721.218,6206.7314
2017-06-22,16,4769.419,4044.7764
2017-06-22,17,11058.955,8965.49
2017-06-22,18,8365.672,7063.271
2017-06-22,19,5737.863,6032.7944
2017-06-22,20,10495.755,8872.1455
2017-06-22,21,8628.858,7129.403
2017-06-22,22,4704.617,4166.013
2017-06-22,23,6167.867,6076.16
2017-06-22,24,13584.63,13925.351
2017-06-22,25,5248.673,4511.95
2017-06-22,26,3047.1789999999996,3088.2056
2017-06-22,27,10084.1,9790.077
2017-06-22,28,10537.519,8848.06
2017-06-22,29,8695.721,7868.7314
2017-06-22,30,7842.802999999999,4227.9165
2017-06-22,31,11262.862,9271.477
2017-06-22,32,3575.883,3060.3828
2017-06-22,33,5881.049,5938.5356
2017-06-22,34,8571.878,7445.7124
2017-06-22,35,4094.888,3466.7605
2017-06-22,36,8295.679,7918.1167
2017-06-22,37,11973.532,10333.233
2017-06-22,38,8459.289,7761.6797
2017-06-22,39,13117.351,9861.215
2017-06-22,40,10916.019,10348.903
2017-06-22,41,8478.633,8316.0625
2017-06-22,42,8616.441,8654.953
2017-06-22,43,10496.474,9260.565
2017-06-22,44,30063.547,28800.701
2017-06-22,45,26879.117000000002,24708.314
2017-06-22,46,18835.951,18169.113
2017-06-22,47,24590.691,23602.736
2017-06-22,48,14781.418,13595.702
2017-06-22,49,25720.493,24228.79
2017-06-22,50,14011.437,12824.566
2017-06-22,51,15559.119999999999,15711.56
2017-06-22,52,14261.671,12700.392
2017-06-22,53,8328.262,7662.8584
2017-06-22,54,5809.84,5070.12
2017-06-23,1,11995.791,10915.274
2017-06-23,2,16180.945,14232.761
2017-06-23,3,36373.204,33286.258
2017-06-23,4,12066.735999999999,10828.291
2017-06-23,5,9785.838,8837.518
2017-06-23,6,14849.475,15582.732
2017-06-23,7,22457.162,19855.68
2017-06-23,8,20966.292,19914.93
2017-06-23,9,13793.978,12727.587
2017-06-23,10,5074.444,4258.875
2017-06-23,11,18381.189,13627.55
2017-06-23,12,7173.744,5853.7847
2017-06-23,13,5297.197,4785.5547
2017-06-23,14,6342.512,5727.5356
2017-06-23,15,6957.03,6026.319
2017-06-23,16,4081.901,4233.114
2017-06-23,17,10145.627,9249.365
2017-06-23,18,8103.721,7129.8057
2017-06-23,19,6986.985,6787.5366
2017-06-23,20,10987.493,9009.483
2017-06-23,21,9190.44,8122.0894
2017-06-23,22,5461.695,4544.8604
2017-06-23,23,7900.581,7475.438
2017-06-23,24,18453.754,18276.566
2017-06-23,25,7419.596,6439.3213
2017-06-23,26,5225.088,4519.795
2017-06-23,27,12612.391,12594.482
2017-06-23,28,10563.261,9588.073
2017-06-23,29,7937.773,8416.529
2017-06-23,30,4374.418,4418.922
2017-06-23,31,11397.867,11134.279
2017-06-23,32,2806.237,2995.1248
2017-06-23,33,7000.7119999999995,6481.501
2017-06-23,34,10168.096,9044.261
2017-06-23,35,4707.438999999999,4036.7327
2017-06-23,36,8681.352,7974.0317
2017-06-23,37,13401.208,11337.823
2017-06-23,38,11226.67,10696.368
2017-06-23,39,12189.687,10579.488
2017-06-23,40,11575.792,10489.314
2017-06-23,41,14600.526,9843.196
2017-06-23,42,12675.312,11119.962
2017-06-23,43,12865.679,11145.454
2017-06-23,44,41105.944,39134.07
2017-06-23,45,41551.253,36227.28
2017-06-23,46,26600.042,25020.422
2017-06-23,47,35176.957,31369.48
2017-06-23,48,19989.13,19549.61
2017-06-23,49,36252.731,32539.402
2017-06-23,50,18337.65,17245.035
2017-06-23,51,28612.805,23776.818
2017-06-23,52,20732.025,15975.943
2017-06-23,53,10848.683,10964.146
2017-06-23,54,8678.464999999998,5989.612
2017-06-24,1,11705.444,9790.91
2017-06-24,2,18685.105,15812.576
2017-06-24,3,44048.086,36246.78
2017-06-24,4,16578.847,13211.042
2017-06-24,5,11375.413,9069.7295
2017-06-24,6,21453.682,18647.521
2017-06-24,7,19422.082,17408.36
2017-06-24,8,27693.422,24619.842
2017-06-24,9,19990.351,17867.66
2017-06-24,10,6847.625,5828.506
2017-06-24,11,16599.213,16815.945
2017-06-24,12,8408.247,7113.4116
2017-06-24,13,8715.621,6915.379
2017-06-24,14,10721.811,8512.127
2017-06-24,15,7956.822,6777.5684
2017-06-24,16,5895.612,5310.534
2017-06-24,17,15796.895,13328.934
2017-06-24,18,13121.018,10994.891
2017-06-24,19,13703.47,10999.505
2017-06-24,20,16721.818,14400.33
2017-06-24,21,14612.378999999999,12230.25
2017-06-24,22,6734.755,5422.58
2017-06-24,23,8539.114,7737.3135
2017-06-24,24,20884.938,17893.648
2017-06-24,25,8022.384,7596.087
2017-06-24,26,5742.498,4835.766
2017-06-24,27,16657.974000000002,15138.963
2017-06-24,28,16379.1,14029.483
2017-06-24,29,13527.623,11456.04
2017-06-24,30,8160.292,4973.9556
2017-06-24,31,14471.343,12424.929
2017-06-24,32,3531.118,3592.327
2017-06-24,33,10447.842,8873.228
2017-06-24,34,10684.371,9612.5205
2017-06-24,35,6391.981,5216.129
2017-06-24,36,9365.661,9480.249
2017-06-24,37,14983.3,12933.154
2017-06-24,38,16915.111,14107.162
2017-06-24,39,18125.256,15002.154
2017-06-24,40,16141.037,14051.471
2017-06-24,41,13564.057999999999,12472.374
2017-06-24,42,16016.072,13879.794
2017-06-24,43,15030.314,12738.618
2017-06-24,44,54028.54,51439.92
2017-06-24,45,49268.628,43760.156
2017-06-24,46,40884.016,35871.52
2017-06-24,47,46750.153,40760.367
2017-06-24,48,31977.279,28841.564
2017-06-24,49,38060.988,35438.785
2017-06-24,50,26106.811,22701.045
2017-06-24,51,27737.108,23096.727
2017-06-24,52,23335.647,21917.922
2017-06-24,53,13197.711,11891.332
2017-06-24,54,7621.013,7385.068
2017-06-25,1,4979.0689999999995,4041.7283
2017-06-25,2,20980.514,17026.354
2017-06-25,3,50691.173,35811.22
2017-06-25,4,19833.747,14887.3545
2017-06-25,5,10562.278,9496.095
2017-06-25,6,27837.764,23189.791
2017-06-25,7,19231.021,16716.379
2017-06-25,8,29261.821,22959.25
2017-06-25,9,24952.822,20211.209
2017-06-25,10,6815.267,5741.0806
2017-06-25,11,23870.722,19465.926
2017-06-25,12,8489.17,7793.79
2017-06-25,13,6217.963,5377.664
2017-06-25,14,6454.896,5884.921
2017-06-25,15,6844.1539999999995,5527.998
2017-06-25,16,7760.623,6909.8926
2017-06-25,17,18839.845,15385.079
2017-06-25,18,14260.652,11489.008
2017-06-25,19,8697.496,7676.488
2017-06-25,20,24651.832,18203.412
2017-06-25,21,18909.545,16470.936
2017-06-25,22,8717.816,6152.982
2017-06-25,23,10060.639,8131.2
2017-06-25,24,18075.328,13959.921
2017-06-25,25,7245.688999999999,5909.648
2017-06-25,26,8075.478,5904.321
2017-06-25,27,23241.697,18671.72
2017-06-25,28,24538.618,18603.598
2017-06-25,29,18093.829999999998,13936.172
2017-06-25,30,6638.4529999999995,5124.886
2017-06-25,31,17348.214,13656.576
2017-06-25,32,4610.207,3894.0835
2017-06-25,33,10887.774,9138.231
2017-06-25,34,10145.932,8936.374
2017-06-25,35,6192.506,5183.13
2017-06-25,36,12604.895,10444.472
2017-06-25,37,12825.701,9605.808
2017-06-25,38,17266.577,14204.031
2017-06-25,39,19350.977,15267.341
2017-06-25,40,12710.94,11858.672
2017-06-25,41,16235.062,14683.124
2017-06-25,42,16985.88,13758.43
2017-06-25,43,18522.933,14469.463
2017-06-25,44,61873.31,47691.234
2017-06-25,45,58370.937,47036.43
2017-06-25,46,47214.212,37317.64
2017-06-25,47,52513.756,41353.848
2017-06-25,48,40524.965000000004,31575.443
2017-06-25,49,46549.248,35378.816
2017-06-25,50,30720.847,22309.35
2017-06-25,51,28778.111,23605.125
2017-06-25,52,22588.136000000002,21293.365
2017-06-25,53,12631.91,12462.73
2017-06-25,54,25647.492000000006,9786.126
2017-06-26,1,10694.777,8844.748
2017-06-26,2,13536.69,11435.065
2017-06-26,3,31918.588,27728.543
2017-06-26,4,11120.168,9303.32
2017-06-26,5,10184.746,8280.767
2017-06-26,6,16796.029,13923.024
2017-06-26,7,22412.941,18842.662
2017-06-26,8,18723.893,16241.796
2017-06-26,9,16084.187,12880.153
2017-06-26,10,4860.209,4550.041
2017-06-26,11,17154.442,14008.164
2017-06-26,12,7058.519,6528.1855
2017-06-26,13,6271.865,5028.559
2017-06-26,14,7156.316,6230.399
2017-06-26,15,7364.557,6455.11
2017-06-26,16,9632.054,4936.7217
2017-06-26,17,13621.112,11467.01
2017-06-26,18,8921.301,8135.849
2017-06-26,19,8725.362,6453.7905
2017-06-26,20,11026.89,9544.539
2017-06-26,21,11258.021,9377.581
2017-06-26,22,6605.379,4772.2954
2017-06-26,23,7682.504,6670.9316
2017-06-26,24,17066.425,13928.15
2017-06-26,25,5728.6539999999995,4989.1763
2017-06-26,26,4306.525,3383.2712
2017-06-26,27,14158.661,12894.521
2017-06-26,28,11270.881,10835.966
2017-06-26,29,10680.253,9176.645
2017-06-26,30,7117.034,4592.557
2017-06-26,31,12714.918,9899.544
2017-06-26,32,3667.587,3017.734
2017-06-26,33,9585.221,7250.692
2017-06-26,34,9779.634,8088.1465
2017-06-26,35,4516.466,4322.6973
2017-06-26,36,9741.093,8249.684
2017-06-26,37,12545.905,10983.242
2017-06-26,38,10493.395,8815.703
2017-06-26,39,15505.515,12337.594
2017-06-26,40,13109.637,11512.584
2017-06-26,41,14386.903,9936.289
2017-06-26,42,11590.856,9664.881
2017-06-26,43,15977.188,11362.243
2017-06-26,44,35619.336,30869.344
2017-06-26,45,34648.503,30226.947
2017-06-26,46,24246.699,21100.83
2017-06-26,47,31399.989,27578.986
2017-06-26,48,18211.505,16561.252
2017-06-26,49,31837.69,28960.59
2017-06-26,50,16851.22,15193.359
2017-06-26,51,20518.925,18408.023
2017-06-26,52,25676.697,14503.493
2017-06-26,53,11683.494999999999,8368.045
2017-06-26,54,9133.413,6432.785
2017-06-27,1,10433.349,9087.654
2017-06-27,2,11872.281,10936.05
2017-06-27,3,28796.54,26227.06
2017-06-27,4,10618.309,8741.254
2017-06-27,5,8321.461,7526.7856
2017-06-27,6,14317.65,12809.946
2017-06-27,7,18842.287,17265.896
2017-06-27,8,17173.282,15548.394
2017-06-27,9,14009.13,13321.612
2017-06-27,10,5247.527,4631.854
2017-06-27,11,16970.368,14277.846
2017-06-27,12,6393.6939999999995,5924.677
2017-06-27,13,6093.298,4753.725
2017-06-27,14,6495.605,5818.978
2017-06-27,15,7548.514,6432.981
2017-06-27,16,5286.571,4554.5303
2017-06-27,17,12772.113,11951.681
2017-06-27,18,11701.944,9668.243
2017-06-27,19,8089.682,6112.3438
2017-06-27,20,9697.028,9434.126
2017-06-27,21,12093.491,9469.328
2017-06-27,22,5962.012,4859.419
2017-06-27,23,8107.801,6543.94
2017-06-27,24,15309.386,13272.316
2017-06-27,25,5362.073,4511.414
2017-06-27,26,3308.3579999999997,2846.7095
2017-06-27,27,11707.780999999999,11021.324
2017-06-27,28,14700.271,12127.335
2017-06-27,29,12555.053,10093.039
2017-06-27,30,10943.190999999997,5187.9004
2017-06-27,31,12811.056,10865.809
2017-06-27,32,2968.3979999999997,2698.3477
2017-06-27,33,8927.126,7677.9824
2017-06-27,34,9138.571,7604.629
2017-06-27,35,4619.611,3707.8042
2017-06-27,36,11269.408,9763.193
2017-06-27,37,11557.612,10346.0625
2017-06-27,38,9175.805,7904.1973
2017-06-27,39,15226.158,12035.457
2017-06-27,40,14228.944,11827.673
2017-06-27,41,11656.376,8592.663
2017-06-27,42,9608.146,8527.751
2017-06-27,43,12980.454,11191.508
2017-06-27,44,34644.26,28662.564
2017-06-27,45,27918.165,26293.64
2017-06-27,46,17699.771,18597.578
2017-06-27,47,25558.932,24442.59
2017-06-27,48,15291.821,14727.437
2017-06-27,49,26954.177,25082.037
2017-06-27,50,15972.56,13744.409
2017-06-27,51,17278.981,16069.863
2017-06-27,52,16396.663,13904.932
2017-06-27,53,7894.375,7466.309
2017-06-27,54,8393.534,6140.4795
2017-06-28,1,13382.584,11385.76
2017-06-28,2,13937.248,12453.775
2017-06-28,3,34663.657,32234.979
2017-06-28,4,12397.107,10547.401
2017-06-28,5,9427.463,8131.163
2017-06-28,6,15807.75,14387.375
2017-06-28,7,24524.973,21562.691
2017-06-28,8,20090.725,19978.957
2017-06-28,9,12853.886,11520.8
2017-06-28,10,5028.58,3852.685
2017-06-28,11,13428.496,12516.134
2017-06-28,12,6882.316,5799.7383
2017-06-28,13,5257.475,4486.048
2017-06-28,14,5884.236,5454.2437
2017-06-28,15,7100.215999999999,5784.2544
2017-06-28,16,4973.795999999999,4520.4824
2017-06-28,17,10511.223,9563.882
2017-06-28,18,8070.632,6702.906
2017-06-28,19,6991.3859999999995,6356.829
2017-06-28,20,10079.368,8713.459
2017-06-28,21,10863.06,7859.9644
2017-06-28,22,5277.9169999999995,4524.219
2017-06-28,23,7720.89,6535.8535
2017-06-28,24,19509.384000000002,18273.246
2017-06-28,25,7580.085,5912.7124
2017-06-28,26,5877.705,3751.5974
2017-06-28,27,14724.671,13166.238
2017-06-28,28,9433.21,8881.468
2017-06-28,29,8577.923999999999,7828.035
2017-06-28,30,4539.5599999999995,3979.87
2017-06-28,31,10614.481,8549.104
2017-06-28,32,2846.119,2573.1086
2017-06-28,33,7272.579,5986.084
2017-06-28,34,8105.356,6861.6807
2017-06-28,35,3981.765,3160.5054
2017-06-28,36,9410.485999999999,7294.713
2017-06-28,37,14967.596,12535.406
2017-06-28,38,12049.641,11042.659
2017-06-28,39,10853.822,9813.291
2017-06-28,40,12082.628999999999,9951.562
2017-06-28,41,11615.49,10332.82
2017-06-28,42,12556.901,11164.852
2017-06-28,43,12697.6,10275.974
2017-06-28,44,41810.254,35824.105
2017-06-28,45,33586.579,30092.787
2017-06-28,46,22272.287,19480.002
2017-06-28,47,32314.881,27050.213
2017-06-28,48,16160.832,14596.335
2017-06-28,49,35398.068,31188.467
2017-06-28,50,16568.904,14736.81
2017-06-28,51,24491.399,22561.54
2017-06-28,52,23038.156,16992.24
2017-06-28,53,10855.279,9475.876
2017-06-28,54,6667.26,5198.567
2017-06-29,1,10225.562,8528.324
2017-06-29,2,10987.447,10305.735
2017-06-29,3,27041.337,24610.201
2017-06-29,4,8305.651,7895.6235
2017-06-29,5,8145.446,7034.9673
2017-06-29,6,12468.896,11280.635
2017-06-29,7,17827.242,15687.789
2017-06-29,8,16152.499,14308.759
2017-06-29,9,13371.238,12302.117
2017-06-29,10,4196.161,4017.4487
2017-06-29,11,13428.414,12773.309
2017-06-29,12,6666.157999999999,5765.928
2017-06-29,13,5230.105,4638.9487
2017-06-29,14,6566.208,5860.887
2017-06-29,15,6713.079,5582.6333
2017-06-29,16,4365.745,4010.8882
2017-06-29,17,9457.116,8699.014
2017-06-29,18,7844.992,6684.79
2017-06-29,19,7283.852,6246.039
2017-06-29,20,10153.869,9114.839
2017-06-29,21,8333.073,7562.48
2017-06-29,22,6426.215999999999,4819.5293
2017-06-29,23,7579.184,6372.279
2017-06-29,24,14851.083,13569.597
2017-06-29,25,5605.781,5058.4683
2017-06-29,26,3109.096,2969.168
2017-06-29,27,9629.127,9809.846
2017-06-29,28,11861.213,9283.097
2017-06-29,29,9503.949,7772.717
2017-06-29,30,6417.535,4446.6157
2017-06-29,31,10586.637999999999,10145.733
2017-06-29,32,3545.968,2711.185
2017-06-29,33,17426.875,7262.143
2017-06-29,34,8651.317,7298.0693
2017-06-29,35,3793.873,3513.4915
2017-06-29,36,9931.755,7986.335
2017-06-29,37,11581.106,9842.389
2017-06-29,38,8330.722,8087.819
2017-06-29,39,11763.105,10032.686
2017-06-29,40,11742.71,10266.461
2017-06-29,41,9549.659,7974.105
2017-06-29,42,10394.539999999999,9024.897
2017-06-29,43,11589.064,10716.157
2017-06-29,44,31891.382,28471.867
2017-06-29,45,26316.354,23791.584
2017-06-29,46,19635.983,16901.174
2017-06-29,47,26134.215,23350.041
2017-06-29,48,15684.99,14031.536
2017-06-29,49,26430.505,23148.922
2017-06-29,50,15350.363,12747.206
2017-06-29,51,16642.576,15448.748
2017-06-29,52,15370.333,13220.39
2017-06-29,53,8131.071,7256.473
2017-06-29,54,8726.373,5031.352
2017-06-30,1,12256.992,10262.967
2017-06-30,2,15163.491,12690.73
2017-06-30,3,35557.226,33406.316
2017-06-30,4,11721.288,9936.125
2017-06-30,5,9364.421,8548.418
2017-06-30,6,15425.772,14243.055
2017-06-30,7,20925.283,19309.148
2017-06-30,8,21962.378,19674.129
2017-06-30,9,16507.694,12768.174
2017-06-30,10,6065.137,4385.4185
2017-06-30,11,18046.413,13671.165
2017-06-30,12,6577.614,5610.1523
2017-06-30,13,6573.787,4962.2876
2017-06-30,14,7403.331,5549.5825
2017-06-30,15,6429.8279999999995,5578.244
2017-06-30,16,6428.027,3853.2854
2017-06-30,17,11700.042,9377.531
2017-06-30,18,9255.872,6926.221
2017-06-30,19,8972.5,7312.076
2017-06-30,20,13358.407,10246.976
2017-06-30,21,10454.576,8119.843
2017-06-30,22,7127.177,5453.846
2017-06-30,23,7020.429,6681.879
2017-06-30,24,19441.212,17532.2
2017-06-30,25,7924.54,7352.6904
2017-06-30,26,4924.345,4082.7961
2017-06-30,27,13798.548,11704.198
2017-06-30,28,12988.1,10229.113
2017-06-30,29,9209.279,8073.565
2017-06-30,30,7532.34,4188.2886
2017-06-30,31,10444.654,10501.733
2017-06-30,32,4289.419,3129.6475
2017-06-30,33,7688.339,7265.758
2017-06-30,34,11305.537,9715.449
2017-06-30,35,4875.563,3938.9155
2017-06-30,36,9594.43,8927.561
2017-06-30,37,13132.432999999999,11591.928
2017-06-30,38,12263.628,9950.188
2017-06-30,39,13506.32,10871.531
2017-06-30,40,12299.471,11164.742
2017-06-30,41,10630.155999999999,9660.285
2017-06-30,42,12118.244999999999,10856.772
2017-06-30,43,14084.901,12055.929
2017-06-30,44,43959.454,39886.758
2017-06-30,45,43259.632,36690.973
2017-06-30,46,28787.894,23423.29
2017-06-30,47,38360.7,32702.402
2017-06-30,48,23767.703,19088.818
2017-06-30,49,36729.544,33739.625
2017-06-30,50,20456.76,16744.896
2017-06-30,51,26698.483,23525.39
2017-06-30,52,20097.615,16640.857
2017-06-30,53,12551.314,9453.257
2017-06-30,54,8567.595,5762.696
2017-07-01,1,11757.934,11747.518
2017-07-01,2,20444.571,19829.525
2017-07-01,3,51523.016,50068.754
2017-07-01,4,17565.093,16805.607
2017-07-01,5,10183.817,10362.452
2017-07-01,6,25203.975,23710.943
2017-07-01,7,19574.009,20789.814
2017-07-01,8,32054.658,31699.646
2017-07-01,9,27745.378,29629.121
2017-07-01,10,9306.801,8790.676
2017-07-01,11,29101.289,26595.756
2017-07-01,12,10116.806,9107.092
2017-07-01,13,10957.857,9686.951
2017-07-01,14,11753.214,11192.556
2017-07-01,15,9123.79,8606.951
2017-07-01,16,6802.052,6452.588
2017-07-01,17,18883.619,17647.9
2017-07-01,18,14968.826,16527.225
2017-07-01,19,15851.17,15053.812
2017-07-01,20,25195.255,24461.77
2017-07-01,21,17389.442,15937.568
2017-07-01,22,9712.359,9322.65
2017-07-01,23,9602.511,8363.644
2017-07-01,24,22243.785,21476.797
2017-07-01,25,10612.455,6335.57
2017-07-01,26,8240.383,6616.9155
2017-07-01,27,19109.468,17382.3
2017-07-01,28,20886.068,18850.652
2017-07-01,29,17097.736,15042.771
2017-07-01,30,5891.167,4569.0444
2017-07-01,31,20846.364999999998,18142.96
2017-07-01,32,5398.272,4719.549
2017-07-01,33,16087.753,14033.902
2017-07-01,34,14404.538999999999,13236.166
2017-07-01,35,7617.822,6252.4053
2017-07-01,36,15755.363,12760.88
2017-07-01,37,17869.615,16525.883
2017-07-01,38,22338.588,19077.988
2017-07-01,39,22219.17,22697.275
2017-07-01,40,21444.064,17633.85
2017-07-01,41,16165.94,14640.381
2017-07-01,42,19476.39,19169.137
